Logging requires wandb to be installed. Run `pip install wandb`.
step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
530,7842,530,2.301820792257786,0.0,0.2
531,7859,531,1.9630850572139025,0.0,0.3333333333333333
532,7876,532,2.419342366978526,0.0,0.3333333333333333
533,7893,533,1.669105184460932,0.0,0.3333333333333333
534,7910,534,3.515219407314362,0.0,0.35714285714285715
535,7927,535,2.0284567177295685,0.0,0.3
536,7944,536,3.0947058030615153,0.0,0.38461538461538464
537,7953,537,2.6110190134495497,0.0,0.16666666666666666
538,7962,538,4.501218110322952,0.0,0.0
539,7979,539,2.6848713904619217,0.0,0.0
540,7996,540,1.6960628249216825,0.0,0.4444444444444444
541,8013,541,3.0515400643926114,0.0,0.25
542,8030,542,3.0325827022315934,0.0,0.36363636363636365
543,8047,543,2.851406715140911,0.0,0.4166666666666667
544,8064,544,4.092372886836529,0.0,0.0
545,8081,545,1.9965958862449042,0.0,0.38461538461538464
546,8098,546,2.8925674483180046,0.0,0.3
547,8115,547,2.6281684786081314,0.0,0.3
548,8132,548,2.9881997523302744,0.0,0.5333333333333333
549,8149,549,3.894993618130684,0.0,0.2
550,8158,550,2.624962088651955,0.0,0.4
551,8167,551,1.6672427859157324,0.0,0.5
552,8192,552,3.4598589446686674,0.0,0.23529411764705882
553,8209,553,3.5846850075758994,0.0,0.09090909090909091
554,8218,554,2.820176150649786,0.0,0.3333333333333333
555,8235,555,2.997563778888434,0.0,0.2727272727272727
556,8252,556,2.998481744900346,0.0,0.3333333333333333
557,8261,557,5.393976733088493,0.0,0.125
558,8278,558,2.216285197995603,0.0,0.3
559,8295,559,2.6672202050394844,0.0,0.2727272727272727
560,8304,560,3.823617523536086,0.0,0.3333333333333333
561,8321,561,3.452547607226734,0.0,0.18181818181818182
562,8330,562,5.157476581633091,0.0,0.2857142857142857
563,8347,563,4.318717122077942,0.0,0.2222222222222222
564,8364,564,4.453014650471232,0.0,0.2857142857142857
565,8381,565,3.0817798101343215,0.0,0.2
566,8398,566,1.946829119046015,0.0,0.45454545454545453
567,8415,567,3.5585810152551858,0.0,0.36363636363636365
568,8432,568,3.1322073191404343,0.0,0.1111111111111111
569,8449,569,3.7507226238958538,0.0,0.2727272727272727
570,8466,570,2.8916926458477974,0.0,0.25
571,8483,571,3.617648223415017,0.0,0.09090909090909091
572,8500,572,2.9295033486559987,0.0,0.23076923076923078
573,8517,573,3.8064909869754047,0.0,0.3076923076923077
574,8526,574,3.6096671344712377,0.0,0.2857142857142857
575,8543,575,4.0249919896014035,0.0,0.16666666666666666
576,8560,576,2.8782755602151155,0.0,0.1111111111111111
577,8577,577,3.9234261587262154,0.0,0.23076923076923078
578,8594,578,3.0798131584888324,0.0,0.16666666666666666
579,8603,579,4.085755659267306,0.0,0.2857142857142857
580,8612,580,2.7233663499355316,0.0,0.4
581,8621,581,5.24355149269104,0.0,0.0
582,8630,582,1.0163914952427149,0.0,0.5
583,8647,583,1.7760053759866423,0.0,0.45454545454545453
584,8664,584,3.1260464407969266,0.0,0.1111111111111111
585,8673,585,3.9254326429218054,0.0,0.2
586,8682,586,5.359903246164322,0.0,0.0
587,8691,587,2.281534653622657,0.0,0.5
588,8708,588,3.490332173416391,0.0,0.21428571428571427
589,8725,589,2.64563406725631,0.0,0.5833333333333334
590,8742,590,2.730524018406868,0.0,0.2727272727272727
591,8751,591,4.602448150515556,0.0,0.125
592,8768,592,1.9834416704588875,0.0,0.5
593,8785,593,2.967605649406323,0.0,0.2
594,8802,594,3.3185253982956056,0.0,0.1111111111111111
595,8819,595,2.251185112638268,0.0,0.6153846153846154
596,8836,596,4.142161809228128,0.0,0.4
597,8853,597,2.821005765814334,0.0,0.1111111111111111
598,8870,598,4.009727944328915,0.0,0.3076923076923077
599,8879,599,2.222541612572968,0.0,0.6
600,8896,600,2.4200078000831127,0.0,0.4166666666666667
601,8905,601,4.4103780733421445,0.0,0.125
602,8922,602,3.5792148262262344,0.0,0.0
603,8931,603,5.7346114735119045,0.0,0.125
604,8948,604,3.6702327078668304,0.0,0.5
605,8965,605,2.778529173694551,0.0,0.36363636363636365
606,8982,606,3.2777151372283697,0.0,0.2727272727272727
607,8991,607,1.1254314817488194,0.0,0.3333333333333333
608,9000,608,1.1338310590945184,0.0,0.6666666666666666
609,9017,609,3.919804036617279,0.0,0.0
610,9034,610,2.6664791496586986,0.0,0.3333333333333333
611,9043,611,4.71914379298687,0.0,0.125
612,9068,612,2.6738594015532726,0.0,0.47368421052631576
613,9077,613,0.6941332388669252,0.0,0.6666666666666666
614,9086,614,3.634705126285553,0.0,0.2857142857142857
615,9103,615,4.018590062856674,0.0,0.09090909090909091
616,9120,616,3.3279089840725646,0.0,0.38461538461538464
617,9137,617,2.865548547357321,0.0,0.2727272727272727
618,9146,618,2.724999719299376,0.0,0.5
619,9163,619,2.82429235446034,0.0,0.3333333333333333
620,9172,620,2.3670326181454584,0.0,0.4
621,9189,621,2.4246771037943518,0.0,0.375
622,9206,622,1.5920447877857669,0.0,0.4444444444444444
623,9223,623,2.8500704751349986,0.0,0.3333333333333333
624,9240,624,4.644993055611849,0.0,0.16666666666666666
625,9249,625,2.3413444744655862,0.0,0.3333333333333333
626,9266,626,1.2912449654072589,0.0,0.5833333333333334
627,9283,627,3.2535347755474504,0.0,0.2727272727272727
628,9300,628,3.015216201543808,0.0,0.3
629,9317,629,2.395699191838503,0.0,0.2727272727272727
630,9326,630,3.7912810938432813,0.0,0.2857142857142857
631,9343,631,2.540872637182474,0.0,0.36363636363636365
632,9360,632,3.990386192686856,0.0,0.2727272727272727
633,9377,633,3.4646863725502044,0.0,0.18181818181818182
634,9394,634,3.030986152589321,0.0,0.1111111111111111
635,9411,635,2.3161516264081,0.0,0.6
636,9420,636,6.053832411766052,0.0,0.14285714285714285
637,9429,637,3.7560912191402167,0.0,0.5
638,9446,638,2.849688597023487,0.0,0.2727272727272727
639,9463,639,3.5171719890786335,0.0,0.2
640,9480,640,4.087828805204481,0.0,0.1
641,9497,641,2.1914018746465445,0.0,0.5
642,9506,642,2.0992011746857315,0.0,0.3333333333333333
643,9523,643,3.524621658027172,0.0,0.25
644,9532,644,1.8887254446744919,0.0,0.4
645,9549,645,2.37537363033573,0.0,0.3333333333333333
646,9566,646,1.9729898354980833,0.0,0.3
647,9575,647,5.0664578676223755,0.0,0.2857142857142857
648,9592,648,3.6875684671103954,0.0,0.25
649,9601,649,5.5004155827336945,0.0,0.25
650,9618,650,3.19411588179355,0.0,0.08333333333333333
651,9635,651,2.179796057418116,0.0,0.5454545454545454
652,9652,652,2.541279335389845,0.0,0.2
653,9669,653,2.5660565670706887,0.0,0.36363636363636365
654,9678,654,1.0466335675446317,0.0,0.8333333333333334
655,9695,655,2.7926428020000458,0.0,0.1111111111111111
656,9712,656,3.7252833677921444,0.0,0.3333333333333333
657,9729,657,2.3470492009073496,0.0,0.25
658,9746,658,3.2387683980050497,0.0,0.16666666666666666
659,9763,659,2.101207387400791,0.0,0.3
660,9780,660,3.3101301862284345,0.0,0.5
661,9797,661,2.92412879812764,0.0,0.09090909090909091
662,9814,662,3.5090880120405927,0.0,0.09090909090909091
663,9831,663,3.379583917558193,0.0,0.09090909090909091
664,9848,664,0.9977391691063531,0.0,0.6
665,9865,665,4.279063762473129,0.0,0.375
666,9874,666,1.6179696775507182,0.0,0.625
667,9891,667,3.6550052115463814,0.0,0.3333333333333333
668,9908,668,2.768885686993599,0.0,0.0
669,9925,669,3.462994961650111,0.0,0.3
670,9942,670,5.147383787436411,0.0,0.1875
671,9959,671,3.0160713344812393,0.0,0.4444444444444444
672,9968,672,3.5713731199502945,0.0,0.0
673,9977,673,2.3540712553076446,0.0,0.4
674,9994,674,3.934786463157309,0.0,0.4
675,10003,675,3.0522312857210636,0.0,0.3333333333333333
676,10012,676,5.895675033214502,0.0,0.125
677,10021,677,1.8254500899929553,0.0,0.8333333333333334
678,10038,678,3.792637706384994,0.0,0.3076923076923077
679,10047,679,0.8155857874080539,0.0,0.3333333333333333
680,10056,680,5.6428903341293335,0.0,0.0
681,10073,681,2.768236769512157,0.0,0.5714285714285714
682,10090,682,3.1130237954494078,0.0,0.36363636363636365
683,10107,683,3.221637369908052,0.0,0.35714285714285715
684,10124,684,3.3582573067760677,0.0,0.2857142857142857
685,10133,685,2.4114997889846563,0.0,0.2
686,10150,686,2.2706104915159813,0.0,0.5
687,10159,687,2.792766404338181,0.0,0.375
688,10176,688,3.6755930634390097,0.0,0.2
689,10185,689,5.889579325914383,0.0,0.0
690,10202,690,2.503151296870783,0.0,0.2222222222222222
691,10219,691,3.7238131994381547,0.0,0.2727272727272727
692,10236,692,2.935839912854135,0.0,0.18181818181818182
693,10253,693,4.17009693834035,0.0,0.25
694,10270,694,2.872399631082999,0.0,0.23076923076923078
695,10287,695,4.267683289945126,0.0,0.07692307692307693
696,10296,696,1.708060255705277,0.0,0.5
697,10313,697,2.3426491962745786,0.0,0.2222222222222222
698,10330,698,2.463411944161635,0.0,0.2
699,10347,699,3.125614890799625,0.0,0.25
700,10356,700,1.291310511435995,0.0,0.6666666666666666
701,10373,701,3.7159689217805862,0.0,0.09090909090909091
702,10390,702,3.1628041844815016,0.0,0.3
703,10407,703,3.5767308436334133,0.0,0.2727272727272727
704,10424,704,1.978538479655981,0.0,0.4
705,10441,705,4.262948956107721,0.0,0.3333333333333333
706,10458,706,4.021496295928955,0.0,0.0
707,10475,707,2.833231140859425,0.0,0.2222222222222222
708,10484,708,4.135795375332236,0.0,0.16666666666666666
709,10501,709,3.7067238185554743,0.0,0.16666666666666666
710,10518,710,3.450848118518479,0.0,0.3333333333333333
711,10535,711,3.436931818998005,0.0,0.3333333333333333
712,10560,712,4.260128205484458,0.0,0.13043478260869565
713,10569,713,6.493359982967377,0.0,0.0
714,10586,714,2.933289750944823,0.0,0.45454545454545453
715,10603,715,3.8278873804865725,0.0,0.2857142857142857
716,10620,716,3.739789741113782,0.0,0.07692307692307693
717,10637,717,3.3247015020169783,0.0,0.2
718,10646,718,3.455014795064926,0.0,0.3333333333333333
719,10655,719,4.32978897925932,0.0,0.375
720,10680,720,2.9541167678156244,0.0,0.4117647058823529
721,10697,721,2.8103275937610306,0.0,0.3333333333333333
722,10714,722,2.812109282705933,0.0,0.1111111111111111
723,10731,723,2.843345465720631,0.0,0.2222222222222222
724,10740,724,5.309951454401016,0.0,0.14285714285714285
725,10757,725,4.058167901355773,0.0,0.18181818181818182
726,10766,726,3.6515717208385468,0.0,0.16666666666666666
727,10783,727,3.4519493860425428,0.0,0.3125
728,10800,728,3.4330994615957025,0.0,0.2857142857142857
729,10817,729,2.3886457479093224,0.0,0.3333333333333333
730,10834,730,3.5218438919691835,0.0,0.18181818181818182
731,10851,731,3.057421453297138,0.0,0.2
732,10868,732,3.2071184627711773,0.0,0.1
733,10885,733,3.361280933022499,0.0,0.1111111111111111
734,10894,734,3.978067494928837,0.0,0.125
735,10903,735,4.45449835062027,0.0,0.2857142857142857
736,10920,736,1.4290654598735273,0.0,0.5555555555555556
737,10929,737,1.4165049493312836,0.0,0.0
738,10946,738,2.209713473690499,0.0,0.38461538461538464
739,10955,739,3.730139710009098,0.0,0.375
740,10972,740,2.8335151522187516,0.0,0.2
741,10989,741,3.0169990501381108,0.0,0.2727272727272727
742,11006,742,2.533505066152429,0.0,0.35714285714285715
743,11015,743,3.634917624294758,0.0,0.42857142857142855
744,11032,744,3.4980267221399117,0.0,0.4
745,11041,745,4.903655029134825,0.0,0.2857142857142857
746,11066,746,2.303927789267618,0.0,0.4117647058823529
747,11083,747,2.96557866121384,0.0,0.4375
748,11100,748,2.372674861107953,0.0,0.3
749,11117,749,3.9471302665770054,0.0,0.1
750,11134,750,3.0708519380968937,0.0,0.35714285714285715
751,11151,751,2.889737069606781,0.0,0.1111111111111111
752,11168,752,3.125104784965515,0.0,0.0
753,11185,753,3.1850637139868923,0.0,0.09090909090909091
754,11202,754,3.557311076670885,0.0,0.2857142857142857
755,11211,755,2.343336306978017,0.0,0.16666666666666666
756,11220,756,4.339581991545856,0.0,0.16666666666666666
757,11229,757,1.6330848466604948,0.0,0.25
758,11246,758,3.513639516479998,0.0,0.21428571428571427
759,11263,759,4.10959143564105,0.0,0.18181818181818182
760,11280,760,3.696645960211754,0.0,0.36363636363636365
761,11297,761,2.7472004294395447,0.0,0.0
762,11306,762,2.1260437692981213,0.0,0.42857142857142855
763,11323,763,3.1028607769403607,0.0,0.4166666666666667
764,11332,764,4.691750967060216,0.0,0.14285714285714285
765,11349,765,3.416117119568298,0.0,0.25
766,11358,766,2.5260758250951767,0.0,0.16666666666666666
767,11375,767,1.9106349737039636,0.0,0.3
768,11384,768,2.745658688247204,0.0,0.16666666666666666
769,11393,769,4.468671336770058,0.0,0.14285714285714285
770,11410,770,2.741463087615557,0.0,0.2727272727272727
771,11427,771,3.3989004977047443,0.0,0.3076923076923077
772,11444,772,2.8575047098420328,0.0,0.3076923076923077
773,11461,773,2.474519949652631,0.0,0.3076923076923077
774,11478,774,2.6107568071165588,0.0,0.4
775,11495,775,3.2661280459724367,0.0,0.09090909090909091
776,11504,776,2.7400433123111725,0.0,0.25
777,11513,777,4.857553705573082,0.0,0.14285714285714285
778,11530,778,3.174378786876332,0.0,0.2
779,11547,779,2.9605447808280587,0.0,0.2
780,11564,780,3.5797946425154805,0.0,0.4166666666666667
781,11573,781,1.1903394684195518,0.0,0.3333333333333333
782,11590,782,2.86274486919865,0.0,0.3333333333333333
783,11599,783,3.2168879241216928,0.0,0.42857142857142855
784,11608,784,0.5612133555114269,0.0,0.5
785,11617,785,6.622126817703247,0.0,0.14285714285714285
786,11634,786,3.312765766051598,0.0,0.2
787,11651,787,3.0168595534632914,0.0,0.2
788,11668,788,3.0019840003806166,0.0,0.3333333333333333
789,11685,789,3.837270364165306,0.0,0.38461538461538464
790,11702,790,3.964713003486395,0.0,0.23076923076923078
791,11711,791,3.000306412111968,0.0,0.25
792,11720,792,2.547303252853453,0.0,0.2
793,11737,793,2.344537467113696,0.0,0.1111111111111111
794,11746,794,2.131656975019723,0.0,0.2857142857142857
795,11763,795,2.684463769197464,0.0,0.2222222222222222
796,11780,796,2.1819533051439066,0.0,0.5833333333333334
797,11797,797,2.996111014857888,0.0,0.36363636363636365
798,11814,798,1.6693319459520808,0.0,0.6666666666666666
799,11831,799,4.668040863081842,0.0,0.26666666666666666
800,11848,800,2.521585179201793,0.0,0.2
801,11857,801,6.538454353576526,0.0,0.125
802,11874,802,2.9206176923644307,0.0,0.4166666666666667
803,11891,803,3.0281189132929285,0.0,0.5
804,11900,804,4.694430783390999,0.0,0.25
805,11909,805,3.0570908007211983,0.0,0.2857142857142857
806,11926,806,3.630363077041693,0.0,0.09090909090909091
807,11943,807,3.791459301719442,0.0,0.15384615384615385
808,11960,808,2.559240475296974,0.0,0.3333333333333333
809,11977,809,2.772887247599101,0.0,0.5384615384615384
810,11994,810,2.803951775189489,0.0,0.25
811,12003,811,0.9067540159448981,0.0,0.6666666666666666
812,12020,812,2.627819687128067,0.0,0.3333333333333333
813,12037,813,1.9527041808615877,0.0,0.36363636363636365
814,12046,814,2.0022450126707554,0.0,0.5
815,12063,815,3.1541051561944187,0.0,0.2222222222222222
816,12072,816,4.07240997813642,0.0,0.2857142857142857
817,12081,817,2.215613314881921,0.0,0.5
818,12098,818,2.5545273926109076,0.0,0.2222222222222222
819,12115,819,3.976925812661648,0.0,0.2222222222222222
820,12124,820,2.4776356844231486,0.0,0.16666666666666666
821,12141,821,2.285980546323117,0.0,0.2222222222222222
822,12150,822,5.888808041810989,0.0,0.0
823,12159,823,6.254449546337128,0.0,0.25
824,12176,824,2.9881882704794407,0.0,0.1111111111111111
825,12193,825,4.123063679590587,0.0,0.4375
826,12202,826,6.891848839819431,0.0,0.125
827,12219,827,3.579947916790843,0.0,0.1
828,12236,828,3.30350220524997,0.0,0.2
829,12245,829,1.8112107776105404,0.0,0.25
830,12262,830,2.9694293700158596,0.0,0.4
831,12279,831,0.8625941480277106,0.0,0.7272727272727273
832,12296,832,1.345462591634373,0.0,0.6666666666666666
833,12305,833,5.266120727173984,0.0,0.125
834,12322,834,2.6978181153535843,0.0,0.2
835,12339,835,2.837000874511432,0.0,0.3333333333333333
836,12356,836,4.012049161072355,0.0,0.16666666666666666
837,12373,837,3.664460992855311,0.0,0.25
838,12390,838,3.82479805317962,0.0,0.23076923076923078
839,12407,839,2.6641443595290184,0.0,0.3
840,12424,840,2.4827990904450417,0.0,0.2222222222222222
841,12441,841,0.9642613389878534,0.0,0.6666666666666666
842,12450,842,6.256140320561826,0.0,0.25
843,12467,843,2.733356335796998,0.0,0.3333333333333333
844,12484,844,2.5383207867853343,0.0,0.3333333333333333
845,12493,845,4.759617254137993,0.0,0.25
846,12510,846,1.1308915328700095,0.0,0.6
847,12519,847,2.434741280041635,0.0,0.2
848,12536,848,2.565949037671089,0.0,0.2
849,12569,849,1.8359270583241596,0.0,0.46153846153846156
850,12586,850,3.434006232768297,0.0,0.16666666666666666
851,12603,851,3.456360242314986,0.0,0.08333333333333333
852,12620,852,1.3550285327883103,0.0,0.5
853,12637,853,3.534526975978224,0.0,0.2727272727272727
854,12654,854,3.676092332229018,0.0,0.09090909090909091
855,12671,855,4.291169880158122,0.0,0.14285714285714285
856,12688,856,3.504342599073425,0.0,0.2857142857142857
857,12697,857,5.7303920686244965,0.0,0.125
858,12706,858,3.7988553196191788,0.0,0.5714285714285714
859,12723,859,3.1407867726811673,0.0,0.14285714285714285
860,12740,860,2.6032981643911626,0.0,0.4166666666666667
861,12757,861,4.080802537500858,0.0,0.25
862,12774,862,2.11545025758096,0.0,0.4444444444444444
863,12783,863,2.1532121039927006,0.0,0.25
864,12800,864,3.8043780202715425,0.0,0.23076923076923078
865,12817,865,2.8997831682208925,0.0,0.1
866,12834,866,3.169598965207115,0.0,0.2222222222222222
867,12851,867,3.5188584614079446,0.0,0.18181818181818182
868,12868,868,2.879920481609588,0.0,0.375
869,12885,869,4.242834538221359,0.0,0.15384615384615385
870,12894,870,5.896550968289375,0.0,0.125
871,12903,871,2.4942382276058197,0.0,0.16666666666666666
872,12920,872,2.679484216918354,0.0,0.42857142857142855
873,12937,873,3.940382614324335,0.0,0.18181818181818182
874,12954,874,2.8410076573491096,0.0,0.2222222222222222
875,12971,875,2.0975199470994994,0.0,0.4166666666666667
876,12996,876,2.9426053580730995,0.0,0.3
877,13005,877,2.499450655130204,0.0,0.5
878,13022,878,2.885448731482029,0.0,0.1111111111111111
879,13039,879,3.4956410005688667,0.0,0.45454545454545453
880,13056,880,2.6130320683005266,0.0,0.35714285714285715
881,13065,881,5.981980815529823,0.0,0.0
882,13082,882,2.912197232246399,0.0,0.2222222222222222
883,13091,883,2.531622976064682,0.0,0.5
884,13100,884,1.9643610287457705,0.0,0.42857142857142855
885,13109,885,0.6758562605828047,0.0,0.5
886,13126,886,2.5619036063726526,0.0,0.46153846153846156
887,13143,887,2.5211919193097856,0.0,0.4
888,13152,888,3.088325434946455,0.0,0.375
889,13161,889,3.0764473117887974,0.0,0.4
890,13178,890,4.651286102831364,0.0,0.23076923076923078
891,13195,891,3.4434100206708536,0.0,0.38461538461538464
892,13212,892,4.361338661430636,0.0,0.23076923076923078
893,13221,893,2.7770378962159157,0.0,0.4
894,13238,894,2.279696201439947,0.0,0.45454545454545453
895,13255,895,2.873831866076216,0.0,0.2727272727272727
896,13264,896,2.7064582630991936,0.0,0.375
897,13281,897,4.1274929866194725,0.0,0.1111111111111111
898,13298,898,2.841388799250126,0.0,0.18181818181818182
899,13307,899,1.5095819039270282,0.0,0.5
900,13332,900,1.9171645716229855,0.0,0.5294117647058824
901,13349,901,3.3436286952346563,0.0,0.3333333333333333
902,13374,902,2.39851279744956,0.0,0.3888888888888889
903,13391,903,2.029899993503932,0.0,0.5555555555555556
904,13400,904,1.6337560540996492,0.0,0.625
905,13409,905,3.1060654155444354,0.0,0.16666666666666666
906,13426,906,2.089770150138065,0.0,0.1111111111111111
907,13435,907,3.26582025969401,0.0,0.375
908,13444,908,1.7518019489943981,0.0,0.6666666666666666
909,13461,909,2.3655431792140007,0.0,0.2
910,13470,910,2.7104198476299644,0.0,0.2
911,13487,911,3.4604048086330295,0.0,0.3333333333333333
912,13504,912,3.1743709032080005,0.0,0.38461538461538464
913,13521,913,2.5882270112633705,0.0,0.1111111111111111
914,13530,914,6.275464221835136,0.0,0.125
915,13539,915,1.9237668495625257,0.0,0.5
916,13556,916,3.936483192257583,0.0,0.23076923076923078
917,13573,917,3.317471402667252,0.0,0.4
918,13590,918,1.3123278268044487,0.0,0.6363636363636364
919,13615,919,3.285983416972158,0.0,0.35294117647058826
920,13632,920,3.931079927831888,0.0,0.08333333333333333
921,13641,921,1.229722110541843,0.0,0.6666666666666666
922,13658,922,0.7476387262339586,0.0,0.6666666666666666
923,13683,923,3.794024022191782,0.0,0.21052631578947367
